id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
UgwVLpxhgceCyAUnDyZ4AaABAg,0,0,"2025-09-01 00:15:14",@paisaldontol,"bahkan jangankan gerakannya yg (creepy njir si rapi Ahmad langsung) udah dari tampilannya aja udah kelihatan, hoiya kek kakak gw hampir kena tipu tapi bkn artis sih, tapi orang luar, bule inggris, seorang pilot, dan katanya bertugas di Singapura, nah bodohnya kakak gw ini emang orangnya gampang ketipu, intinya bego2 lah orangnya tapi gak ngerasa bego, gw dah peringatin jangan entar bohongan masa iya orang luar bisa tiba2 mau sama orang jauh? nah ditambah kakak gw jujur orangnya gak puas Ama 1 laki2, padahal dia udah punya cowok gituloh, jadi bisa dikatakan kakak gw emang hobi selingkuh gituloh, maaf gak madsuk ceritain kakak gw jelek2 tpi itulah faktanya🗿 gw kesel omongan gw gak pernah ada yg denger, jadi intinya konsep kakak gw gini, walaupun udah punya pasangan, siapa cepat dapatin dia maka dia yg dapat, lah konsep macam apa itu?🗿 Nah trus Mak gw jg sama begonya, dasar anak mama sama aja😅🗿 Mak gw malah bilang ke gw ""AH KAMU MENDING DIAM AJA GAUSAH IKUT CAMPUR"" singkat cerita si bule itu vidcall gitu sama kakak gw, trus kita semua vidcall bareng, nah nah kebetulan dia itu bisa bhs Indonesia dikit2, dan Yap emang paham bhs kita, kebetulan kita sekeluarga gatau bhs inggris😅nah cuma lebih kebanyakan ke bhs inggrisnya aja tapi omongannya ituloh kek gak nyambung bro, intinya kita kek lagi ngobrol sama vidio gitu, disitu gw liat hm ini kek bkn vidcall, tapi vidio yg diarahkan ke kamera vidcall kakak gw, disitu gw bilang klo jangan tertipu kelihatan banget itu tipuan, gw jelasin lah, trus si bule itu matikan vidcallnya😅 singkat cerita bule itu mau ngasih hadiah ke kak gw, hp iPhone gitu sama kado2 sampe dikirim foto itu ke kakak gw gitu, tapi syaratnya harus kirim duit 5 jt biar bisa ambil itu yg diberinya, pesan terakhir gw jelasin bahwa pikir aja pake logika, dimana2 orang klo mau ngasih kenapa dia malah minta? yah pikir aja logikanya disitu, katanya mau ngasih, dia aja minta gimana ceritanya? Berakhir untuk kakak dan Mak gw luluh merekapun sadar klo iya bisa aja itu cuma penipu, trus intinya di telpon gitu dikatain klo dia penipu dan Yap si bule palsu itu udah gak aktif lagi😅",0,,
UgwwdNBO8YkyoUPBPb54AaABAg,0,0,"2025-08-31 01:03:23",@mohanesespada221,Pagogo,0,,
UgwCN4Fdq4gRxZNm49B4AaABAg,0,2,"2025-08-28 10:58:58",@WillUMarriedMe,"Yang paling sering tu iklan iklan obat tulang sendi tu, apa gitu namanya lupa",0,,
UgwbCNOnhEG0RsBFwgp4AaABAg,0,0,"2025-08-26 14:48:50",@Fandi.18.089,"AI Akal Imitasi benar benar pedang bermata dua",0,,
UgzUQsk1J1Je0__kgDp4AaABAg,0,1,"2025-08-26 10:23:30",@AlzamMahfudh,"Kalo gw malah dari bank BRI salah nomor😂",0,,
UgydPOMefR34n39T8sh4AaABAg,0,0,"2025-08-26 09:13:18",@MeltingCement,"suaranya kayak kokoci 😂",0,,
Ugw3zGIsvxNpW9Vclit4AaABAg,0,0,"2025-08-25 23:39:53",@freddyse3494,"AI makin cerdas, berbanding terbalik dengan manusianya .",0,,
Ugw6HbPq1YsRUHw-qvh4AaABAg,0,0,"2025-08-25 13:18:58",@Emperor.verm1,"Kalau generasi boomers dapat panggilan ini mah, langsung percaya 😂.",0,,
UgwWtxlbMhDwlnEVrD54AaABAg,0,17,"2025-08-25 11:31:48",@GRITEXSPARS,"Dulu waktu tahun 2013-2014 bapak gw kena telepon seseorang katanya kakak gw kecelakaan dan ingin meminta uang untuk biaya penanganan, minta 12 JT, bapak gw syok dong udah mah kakak gw di infokan kecelakaan dan harus ada 12 juta pula, si pelaku penipu ngasih no rekening nya dan di tulis lah sama bapak gw di atas kertas, terus bapak gw nelpon kakak gw satunya nanyain kalo kakak gw ternyata baik2 aja, untung aja bapak gw waktu itu gak ada duit, kalo ada duit 12 juta mungkin udah di TF duluan 😹, inilah keuntungan orang kere 😹",0,,
UgyjEcQ55mxlEgTP5od4AaABAg,0,0,"2025-08-25 11:00:54",@AspiraVierza,"Padahal aktifin kartu sim udh make NIK tapi ngelacak gini aja gabisa. Daftar NIK gw yakin buat nyuri data aja",0,,
UgwEj0pnheK-Hy4_XCR4AaABAg,0,0,"2025-08-25 08:49:04",@tonigunawanjunior,"Emak gua pernah ketipu atas nama Baim wong trus nyuruh ngirim duit 75K udh dikirim minta lagi untung ortu gua sadar langsung di blokir, untung cuma rugi 75K jadi iklasin aj itung2 buang kesialan😅",0,,
UgxoFVH8g51-OSkEjwF4AaABAg,0,0,"2025-08-25 08:33:03",@SanadaYukimura-x5h,"Makin yakin gw kalo dajjal adalah AI",0,,
UgyXiD0Y8oUALXiuVdx4AaABAg,0,0,"2025-08-25 08:32:40",@rpgsgamer7850,"Kalo 5 panglima scammer tu deepfake ke?",0,,
Ugz9LmwuFCzoIK1ck0Z4AaABAg,0,0,"2025-08-25 04:43:40",@adhe.fathur,"Ini bukan real vc AI ini cuma video AI biasa, trus dipakein aplikasi fake video call ya istilahnya video tempelan,liat aja itu si penelpon ngomong apa, Raffi nya bales apa Klo emang real vc,harusny bisa bales lah dia ngomong apa seperti chat gpt",0,,
Ugx3WoK76UEyhjSUdmd4AaABAg,0,0,"2025-08-25 03:30:12",@lasttry4817,"Hampir kena gua, orang pura"" jadi polisi, nyuruh gua buka rekening pinjol, untung ga jadi.",0,,
UgxstVlnqRLR1vXy5WJ4AaABAg,0,0,"2025-08-25 02:48:05",@Kazurei235,"Bener-bener Ai makin lama makin ngawuor njir, apa apa semua dimanfaatin",0,,
UgwvTo454DJAZoin28d4AaABAg,0,31,"2025-08-25 02:34:33",@NDr-Docu,"sumpah, bagi kita gampang bgt sadar bahwa itu AI. Tapi bapak2 dan emak2 itu masih gampang bgt ketipu, jdi kalian yg muda2 tolong kasi tau ke kerabat kalian yg generasi tua2 ya (bukan jadiin kesempatan buat nipu mereka bjir)",0,,
UgygebU0lFLQOjEE0Gl4AaABAg,0,0,"2025-08-25 02:08:45",@jeanpappin,"hehe makasih bang saya pake materi abang untuk ngajarin anak anak untuk menghindari apabila ada yang mengalami hal serupa",0,,
Ugxtjmo9TtU5MRmP0Wt4AaABAg,1,5,"2025-08-25 02:03:11",@romariokoropasi1710,"0:40 dari suara aja sdh jelas fake",0,,
Ugxtjmo9TtU5MRmP0Wt4AaABAg.AMEAzoQt8vnANA_jzShPIa,,0,"2025-09-17 13:02:38",@ITACHIT954,"Suaranya mirip Richard lee jir mendingan gambarnya Richard lee",1,Ugxtjmo9TtU5MRmP0Wt4AaABAg,@romariokoropasi1710
UgwhJgI02G18EkJGKaF4AaABAg,0,0,"2025-08-25 01:12:03",@goldentamaro1987,"My brain: The AI Peace Walker, Metal Gear",0,,
Ugx6p3QFv5v3aHufZjF4AaABAg,0,7,"2025-08-24 22:53:57",@ElfEllen_V2,"Foto AI Raffi Ahmad tapi suaranya Dok.Tirta😂😂 ketauan banget Ai,untung sih ibu bisa bedain mana yg ril mana yg boong.....",0,,
Ugx8VAXTB7M5lJ81b9R4AaABAg,0,0,"2025-08-24 16:26:12",@nanyadoang797,"Kayaknya ADMIN juga kena DEEP FAKE ini Ini yg bajak si BAGOGO, eh ngaku kamu😠",0,,
UgyTHr4CV8jT4HS9hc94AaABAg,0,4,"2025-08-24 15:56:51",@rizzchannn,"Lu asik gw subscribe😂",0,,
Ugzzh20FTdp1x1rZ-QZ4AaABAg,0,0,"2025-08-24 10:37:36",@cimut-r1r,"Hebat banget ai bisa video call",0,,
UgybXtp1k_BmRgSBG8t4AaABAg,0,0,"2025-08-24 10:35:11",@HarizQadri,"Kok lu ngomong kayak orang Malaysia 😅",0,,
UgyQv8gpLAwdQhVJ4jV4AaABAg,0,0,"2025-08-24 07:45:08",@SadBoy-e1g,walawe,0,,
UgzIEJ8lDyvPYKwfce14AaABAg,0,0,"2025-08-24 06:47:56",@BlazingRBLX,"Bg lu orang melayu atau malaysia?",0,,
UgyM6Vyn9kWn7Ez3w4N4AaABAg,0,0,"2025-08-24 06:45:51",@Double_A_1619,"KLO kek gini peradaban manusia bakal reset lagi dari awal",0,,
UgzL5DhTZAIU8Rlsf_54AaABAg,0,0,"2025-08-24 05:30:04",@Tristot_studio,"Pengen di telpon",0,,
UgyVFoC2QJEWD9DWHql4AaABAg,0,2,"2025-08-24 05:26:44",@bagindaraihan1698,"Muka raffi suara richard lee",0,,
UgyfRi7Um1rxDiInCDh4AaABAg,0,0,"2025-08-24 04:04:56",@Latifa621,"Tetangga ku pernah kena tipu",0,,
UgwWC0CJp6HCtNqK2ih4AaABAg,0,0,"2025-08-24 02:07:17",@FAISALFangestu,"Kalau buat yang muda muda mungkin bisa membedakan mana asli mana ai kalo orang tua kayak nya enggak deh harus di kasih tau",0,,
UgwVS63gjtT_hehAEzF4AaABAg,0,1,"2025-08-24 00:37:01",@slebewwwpq,"Ngakak gw jir😂",0,,
UgzvswihpEU8iU-uP6d4AaABAg,0,0,"2025-08-24 00:25:14",@i_burped_my_soul_out,"Jadi kek video permintaan maafnya roblox aja pake ai🤭",0,,
UgwGgy5CbwtJrxS2U5l4AaABAg,0,0,"2025-08-23 23:47:34",@qiiqii6677,"Untung gw tau teknologi jadi bisa edukasi ortu sama adek gw, alhamdulillah semakin berkembang semakin tau dunia teknologi termasuk ciri ciri penipuan dan soal AI ini",0,,
UgxSHYB55j6ykIEZCz94AaABAg,0,0,"2025-08-23 23:33:09",@van_houd,"Mama minta pulsa🤓",0,,
UgwsqW_U4piQoj8TKht4AaABAg,0,0,"2025-08-23 23:05:09",@awfi267,"ide adalah senjata dan penolong terbaik,pengetahuan,teknologi hanyalah alat,ini yang saya ambil dari video kali ini.",0,,
UgzbrtErD-Efh8rOR_14AaABAg,0,0,"2025-08-23 22:37:11",@RYANPVZANIMATOR,"Doppelganger called 🗿",0,,
UgzHGEvwAQl2wrlvuSZ4AaABAg,0,1,"2025-08-23 20:54:24",@sirajdimo28,"Ya ampun apa yang saya takutkan selama ini kok malah terjadi beneran teknologi disalahgunakan😅",0,,
UgyMmzzQvJAtzB8SQZt4AaABAg,0,0,"2025-08-23 20:08:03",@Averyvinshelgh,"Hayah org iklan youtube aja banyak yg pake AI. Yg kegocek ya... boomer2 ini, udh beli barang, beli aplikasinya, g bisa dipake lah, virus lah, klo g barang2 g jelas untuk kesehatan abal2 gitu.",0,,
UgyV9TDusv7L3tEnEcN4AaABAg,1,3,"2025-08-23 19:02:26",@hackeemk7655,"Emak gw pernah kena tipu modus kaya gini. Mana keadaan lagi kuliah di luar kota pula. Alhasil raib uang 17 juta buat biaya kuliah adek😢. Lapor polisi pun gada kabar sampe sekarang. Alhamdulillah masih diganti yang terbaik sama tuhan😊",0,,
UgyV9TDusv7L3tEnEcN4AaABAg.AMAr2NakRQFAMB7foPOmDl,,0,"2025-08-23 21:36:31",@tsamarahzahirah5122,"kl mau lapor polisi harus ada uang 100 juta minimal kl gk ada paling cmn dicatet aja kasusnya ,polisi skr kn banyak makan gaji buta😅",1,UgyV9TDusv7L3tEnEcN4AaABAg,@hackeemk7655
UgyXVMCPU9Igcl8Ry3R4AaABAg,0,0,"2025-08-23 18:49:16",@FajarKusuma-qj9ru,"Gerakan mulut & suaranya sangat tidak sesuai",0,,
UgxO6hZKEx2nnnjGurF4AaABAg,0,0,"2025-08-23 17:40:47",@HilmannDinoYour,"14:00 BANGG GUA UDAH DI PUCUKKK",0,,
UgxQ7dI-FDLxGhsX3ph4AaABAg,0,2,"2025-08-23 17:09:47",@RealityRicky,"Oot, jangan nyuruh tahan berak/makan/main game, pengen liat isi videonya aja. Kesel gw",0,,
UgzyOkFjYfqnrJTMEe14AaABAg,0,0,"2025-08-23 17:03:28",@Yayat8D,"Aku nak kencing bang😢",0,,
UgyWrAg9g9pRkgPf7AN4AaABAg,0,0,"2025-08-23 16:02:52",@jeremiahimmanuel1788,"""Saya akan memberikan seprei gratis"" ahh ai",0,,
UgyrA9oQKBXedgisAyF4AaABAg,0,0,"2025-08-23 15:34:28",@Mahiru_shinai,"Dan perusahaan nya sama bg yg nelfon ortu gw yaitu entertainment apa gitu lupa gw tapi bedanya udah di kurangi,yg di video kan 100jt lah kalo di ortu gw 50 jt😅😅😅",0,,
Ugx50qpRUkcPh1HDeyp4AaABAg,0,0,"2025-08-23 14:34:24",@andy.park00205,"Takut anjir liatnya😭😭😭🤲🏼🙏🏼",0,,
Ugx6oGyhlzwUx9gD54l4AaABAg,0,0,"2025-08-23 14:03:36",@ACandmorechannel,"Saya nak shalat",0,,
UgyzEJEzZgqfCsfaZFh4AaABAg,0,2,"2025-08-23 13:32:41",@gadingprabowo3598,"Gini kek nya itu gambar yang di buat bergerak terus di buat bumerang, mybe",0,,
Ugxg1deN-xScuR0nx6R4AaABAg,0,0,"2025-08-23 12:20:11",@cantholdmyfart,"klo mak gw udah percaya tuh😂",0,,
UgyLFggqiP4NQj13lrl4AaABAg,0,0,"2025-08-23 10:41:17",@zackishere4006,"Sebenernya mungkin salah satu cara taunya adalah dengan mengenal lebih baik orang disekitar kita. Jadi seandainya dipakai untuk penipuan, kita kenal orang aslinya seperti apa...",0,,
UgzVLjRyF5AOjYwowK14AaABAg,0,1,"2025-08-23 10:35:00",@turretkilljoy7273,"jadi ngakak pas lihat ini AI, bukanya ketipu malah ke inget ronaldo nyanyi stecu stecu wkwkwkwk",0,,
Ugx_EilAtOlVRJf5uwR4AaABAg,0,1,"2025-08-23 10:17:39",@Rkap_Oz,"Kemarin gue ditelpon orang mengaku polisi. Nah tetanggaku ada yang Anggota kepolisian, begitu dioper malah ditutup",0,,
Ugx_nyGxgZ67_dGOVv54AaABAg,0,0,"2025-08-23 09:29:58",@asbk01,"Orang sini juga begitu kena tipu orang tua",0,,
Ugym0ycBMfauI5jNtHR4AaABAg,0,0,"2025-08-23 09:09:46",@niCknaMe-gz1uy,"Bukan ai sih itu harusnya, suaranya aja ga mirip, kemarin bapak gw juga ditelpon baimwong suara ama videonya ga singkron, videonya cuma potongan aja kayanya bukan deepfake cuma video yg diputar divc aja, blm sampe deepfake",0,,
UgylgaDGeeeAmP_kyJ54AaABAg,0,0,"2025-08-23 08:57:50",@ardiantonugraha6745,"😢 aku kena tapi gajadi",0,,
UgxiBvlu_NyRtfQvZ8x4AaABAg,0,0,"2025-08-23 06:32:38",@ahmadgantengpinter3412,"Saya berhenti video call AI Pulsu",0,,
Ugx-G9vErDXWNAN6f6l4AaABAg,1,1,"2025-08-23 04:50:49",@raflyahmad8108,"Video lu makin lama makin tak terlihat menarik bang Bisa dikreasikan lagi Apalagi thumbnail yang kulihat ada tanda panah merah berkali kali kek gitu Monoton dan tak tertarik",0,,
Ugx-G9vErDXWNAN6f6l4AaABAg.AM9K_rGxRp8AM9cNbFDctl,,0,"2025-08-23 07:35:02",@gudangwaifu,"Thanks kritik dan sarannya bre Ntar saya perbaiki lagi kekurangan nya😇",1,Ugx-G9vErDXWNAN6f6l4AaABAg,@raflyahmad8108
UgzKN6_8sowJYIdKyR14AaABAg,1,0,"2025-08-23 04:43:11",@Chandler0721,"Yang boomer gampang ketipu itu pasti 😹",0,,
UgzKN6_8sowJYIdKyR14AaABAg.AM9Ji0Z3Y90AM9fQKt7dQC,,0,"2025-08-23 08:01:37",@cobadulu_aj,"boomer goblok kalo dikasih tahu ngeyel😂",1,UgzKN6_8sowJYIdKyR14AaABAg,@Chandler0721
UgzCngn8xaUmFabAMQN4AaABAg,0,0,"2025-08-23 04:05:41",@Rafa-o3v5y,"Aku gk sabar nonton ASMR DPR di mutilasi",0,,
Ugw_W1keF5Yay4FDchJ4AaABAg,0,0,"2025-08-23 03:39:11",@OceanMoonveil_15,"Jadi takut buat Facereveal 🙃",0,,
UgyigNl9UNA20dnZ-1Z4AaABAg,1,0,"2025-08-23 03:16:15",@nezz4-n4h,"good ingfo bang, arigato for the awareness. tapi just my opinion that is out of topic from the topic of the video itself, kayaknya intro abang yang nyuruh jangan makan jangan berak dulu itu overused deh bang. no offense, yaw. tapi gwe yg short attention span dan punya skill issue buat nahan diri jadi kebelet komen. gwe bilangin gini siapa tau ada orang yang attention spannya dikit juga kaya gwe gitu bang. saran ana kurang2in atuh bang. note for netizen: hate me all u want, I don't have enough shit to give you. Nya :3",0,,
UgyigNl9UNA20dnZ-1Z4AaABAg.AM99lEJ_yzpAM9cWcblOIe,,1,"2025-08-23 07:36:16",@gudangwaifu,"Thanks atas kritiknya bre Ini penting banget buat saya Saya akan kurangi itu dan mungkin saya akan memikirkan strategi lain untuk pembuatan konten Selebihnya thanks banget udah mengingatkan 😇",1,UgyigNl9UNA20dnZ-1Z4AaABAg,@nezz4-n4h
UgyRMddOplxvv2gRsZN4AaABAg,1,17,"2025-08-23 03:13:08",@ai_miruru,"Awoakwok, aku kemarin dapet. Kemarin aku ditelpon di tab ku, aku angkat LUCU BANGET KOCAKKK Raffi Ahmadnya senyum doang, keliatan banget nipunya 😂😂😂 ternyata adikku kena juga pas ku tanya. Mereka dapat nomor ku gimana sih?",0,,
UgyRMddOplxvv2gRsZN4AaABAg.AM99PQtdeOcAMCPPD205O_,,0,"2025-08-24 09:30:38",@justarandompotato6272,"Tau kasus data nik orang indonesia jebol di darknet? Ya dari situ mereka dapetnya. Selain itu, kang pulsa ada yg nakal jual-jualin nomor telepon orang yg isi pulsa sama dia. Orang minimarket nakal yg juga jual-jualin data nomor telepon, sama orang bank yg nakal yg jual-jualin data nomor telepon nasabah.",1,UgyRMddOplxvv2gRsZN4AaABAg,@ai_miruru
Ugw69kcCEbB3gRFMXHd4AaABAg,0,0,"2025-08-23 01:10:42",@fhdgvjfjvhfv,"Indo sumpah darurat literasi😂😂",0,,
UgydPRqinaTmBmzYn3p4AaABAg,0,0,"2025-08-23 00:14:10",@MrPotato-Gaming3,"Harus share ke ortu nih 🥀 (Ortu gw ga bisa bedain Ai ama yang real)",0,,
UgxpEabUJiELZqjwX994AaABAg,0,2,"2025-08-22 23:04:44",@ashkid4796,"Bu Sri mulyani politisi yg Jd korban pertama. Jd inget kasus ahok, jaman kasus ahok aja belum ada beginian netijen kita udah parah. Gimana waktu jaman pak ahok di demo dah pake deep fake 😂😂",0,,
UgzLFNMTGYIrQPsODGR4AaABAg,0,0,"2025-08-22 22:59:31",@JAYsuchiha,"Wkwkwkwk orang bodoh kalau menyebarkan kebodohan nya sendiri Wkwkwk😂",0,,
Ugxvm8GSTC0QV-pbdC14AaABAg,0,0,"2025-08-22 21:55:54",@Accept_M,"Ingat kalo kita gak daftar undian jangan percaya kalo kita dapat hadiah undian",0,,
UgyYb8q7CP8J7m6smUx4AaABAg,0,0,"2025-08-22 20:29:42",@Nagari2637,"Ada yang ingat penyalah gunaan ai jokowi prabowo yg langsung diusut dan ditangkap?",0,,
UgyL12--DHA1kIa527l4AaABAg,0,0,"2025-08-22 18:52:29",@ARandomHydra,"Keluargaku juga ngalamin yg serupa. Bedanya, si oknum ini pake suara & muka Baim Wong. Untungnya gak sampe di jawab. Masa iya, giveaway duit harus kirim duit ke oknum? Aja-aja ada gebrakannya 😂",0,,
Ugz3lc6wWqsjxRLEk3B4AaABAg,1,0,"2025-08-22 14:46:53",@KevinTejakusuma208,"Next wakil ketua DPR ADIES KADIR salah hitung pendapatan pejabat",0,,
Ugz3lc6wWqsjxRLEk3B4AaABAg.AM7p-ix5gd9AM9Q8xRw7gO,,0,"2025-08-23 05:39:26",@farrelakbar8171,"Next KEVINTEJAKUSUMA208 Diem Lo",1,Ugz3lc6wWqsjxRLEk3B4AaABAg,@KevinTejakusuma208
UgwUv589WDQ7Vg7OYxx4AaABAg,0,0,"2025-08-22 14:23:14",@ianzerone096,"Sejak kapan Taylor Swift menjadi sigma rizz?😂😂",0,,
UgwxR52fV0YjHMvtNHZ4AaABAg,0,0,"2025-08-22 14:18:10",@RIO-Je,"Dari suaranya intonasinya datar PASTI AI 🗿👍",0,,
UgyEGXl3F1q76P11k9Z4AaABAg,2,0,"2025-08-22 13:57:57",@emulisnthere,"Bang bisa bikin konten pake formula lu yang dulu ngga?😅 Dah lama ngga liat lu ngomel ngomel",0,,
UgyEGXl3F1q76P11k9Z4AaABAg.AM7jPOfzWA0AM9ccDYXoNr,,0,"2025-08-23 07:37:10",@gudangwaifu,"Gak bisa bre Ntar di katain plagiat lagi dan saya lebih enak bikin konten begini",1,UgyEGXl3F1q76P11k9Z4AaABAg,@emulisnthere
UgyEGXl3F1q76P11k9Z4AaABAg.AM7jPOfzWA0AM9pqBR4uiW,,0,"2025-08-23 09:32:40",@emulisnthere,"​​@gudangwaifu oh oke deh, semangat ngontennya😅, ama zero twonya buat gua aja ya😂😂😂,",1,UgyEGXl3F1q76P11k9Z4AaABAg,@emulisnthere
UgwbprO_zTV8LSNS0-V4AaABAg,0,3,"2025-08-22 13:24:14",@theman-l6g,"Tu lah kawan!!! Yang video bu sri Mulyani pun juga pake deepfake AI buat gonjang ganjing kan ini negare. So smart jadi korang",0,,
UgxFSRQb3ybGUiHK0Y54AaABAg,0,0,"2025-08-22 13:14:21",@Satriamc98,"Bayangin nabi Muhamad muka nya keliatan dan ga di sensor Pasti skrg udah di buat video ai ngawur atau video Missinformasi Atau bahkan yg lebih parah Itu muka nya abis di generate ai disuruh ngomong yang hmmm parah dh pokoknya kayak fitnah atau menyesatkan Ngeri cuy ai skrg",0,,
UgwDwpnfICRrHSIucTd4AaABAg,0,0,"2025-08-22 13:07:09",@work9159,"Bisa vc sama Ariel Noah gak ?",0,,
UgwFI80fzccGvdDe43Z4AaABAg,0,0,"2025-08-22 12:59:37",@Saji_0,"itulah maka y, jaga face reveal anda di jejak internet publik anda contoh kaya fb yg minta vidio in wajah untuk buat akun, gw skeptis bgt ih ngeri kebocoran data, akhir y gw gak punya akun fb dan gak niat bikin akun fb",0,,
UgwWBYGMeBcj1ImE7Jx4AaABAg,0,0,"2025-08-22 12:49:08",@SAVEUKRAINE-s1v,"seru bg kalo kata gw,ni kayak challenge aja gitu,buat prank balik penipunya🗿",0,,
Ugyb2iCb49HMD-VMyqp4AaABAg,0,0,"2025-08-22 12:22:52",@TurkmenistanRepublic,"That's a big threat for facebook moms",0,,
UgyaQP-xdU3VIqD9JlB4AaABAg,0,0,"2025-08-22 12:17:06",@jamesgriffin2502,"Bisa dipidanakan itu",0,,
UgwqO2VW8nRVu42sG3p4AaABAg,7,168,"2025-08-22 11:58:01",@fighalih22,"Kaya Ibu Sri Mulyani kemarin yang bilang ""guru itu beban negara"" Aku punya usulan bagaimana jika wajah dan suara kita itu diajukan sebagai hak cipta",0,,
UgwqO2VW8nRVu42sG3p4AaABAg.AM7WfxkZ9qIAMA5rozEYZN,,5,"2025-08-23 12:01:26",@sustainabless,"kalo sangkut pautnya sama kriminal, kayanya hak cipta gk bantu banyak soal ini (ya tindakan penipuan aja secara hukum itu aja udah kriminal).",1,UgwqO2VW8nRVu42sG3p4AaABAg,@fighalih22
UgwqO2VW8nRVu42sG3p4AaABAg.AM7WfxkZ9qIAMA5y9FRkCA,,7,"2025-08-23 12:02:18",@L.334-e9l,"ngeri kali mungkin ini arti harfiahnya fitnah Dajjal yg sesungguhnya, mungkin saja Dajjal itu tidak seperti apa yg ada dibayangkan orang selama ini😂😂",1,UgwqO2VW8nRVu42sG3p4AaABAg,@fighalih22
