id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
UgwSNvuWJBebMOZw8pp4AaABAg,0,0,"2023-11-21 01:17:40",@tiwultuwu4153,"Coba ibu ini punya jabatan/ link utk korupsi...!? pasti pilih utk korupsi.... uang nya gede...! 😂😂",0,,
Ugw-MVsh2ycC7AiT9rF4AaABAg,0,112,"2023-11-21 01:12:41",@iwannirwana8655,"Bagus nih contoh buat warung2 yg lain triknya bagus 😂😂😂",0,,
Ugy6W5JjLRwrS6r0_Ph4AaABAg,0,0,"2023-11-21 01:08:50",@Uraaahowaaaxbaaar,"Awkwkwkw bangcattt kaww 😂",0,,
Ugz54cYYQnbvKdjfwal4AaABAg,0,0,"2023-11-21 01:06:05",@joni9678,"modus tinggal cabut gini sebenarnya sudah lama... harus di amankan si emak..biar gak banyak korban. korban gak akan lapor ke polsek karna cuma 200k.. 200k kali korban",0,,
UgzS4yVBC-xcf7MKjsJ4AaABAg,0,0,"2023-11-21 01:00:07",@NarNaruloh,"Parah ntuh nene2",0,,
UgwD1eiNagr5HNCDpil4AaABAg,0,0,"2023-11-21 00:58:38",@dayatkusuma9588,"Oerlu di contoh si abang ini.keren bang.jangan mudah percaya yerus waspada",0,,
UgyJSW4MnCs37HVMSFF4AaABAg,1,0,"2023-11-21 00:55:40",@AdiwarnaJavonica,"Sebetulnya pribumi indonesia manusia polos jujur penyabar ramah penyayang tidak ada yg penipu, tetapi setelah berasimilasi dg wni keturunan china terkontaminasi bisa jadi penipu baik diajari atau belajar dari mereka jadi penipu, kalau dilihat wajah wanita di video ini face china, karena genetik china itu penipu, banyak sudah kasus penipuan baik negara atau bisnis yg dilakukan oleh wni keturunan china di indonesia baik yg sudah dipublikasikan atau yg belum terpublikasi. Intinya kalau indonesia tidak ada penipuan persona nongratakan seluruh wni keturunan china ke RRC, pribumi yg sudah terkontaminasi diregenerasi jadi pribumi yg baik.",0,,
UgyJSW4MnCs37HVMSFF4AaABAg.9xMO7fcSaptA7iWBSTuAG9,,0,"2024-08-29 10:13:57",@rollersoze,"Bla bla bla",1,UgyJSW4MnCs37HVMSFF4AaABAg,@AdiwarnaJavonica
UgxHAjxRcZ0EFYia-Pd4AaABAg,0,0,"2023-11-21 00:50:10",@Ardiansyah-g8b,"Viralkan biar anaknya malu😂",0,,
UgyBb0VnXQg0jddK6tN4AaABAg,0,0,"2023-11-21 00:49:29",@khablulannas2332,"Cerdas sekali si penjual 👍🏼👍🏼👍🏼",0,,
UgyUlRbdaiF9PAKtHrp4AaABAg,0,0,"2023-11-21 00:47:45",@atha421,"Penjaga warung bilang sdh terkirim gk tau ngomongin kirim siapa yang penting sdh terkirim 😂",0,,
UgxSAfQtdlnq7e_9l2B4AaABAg,0,14,"2023-11-21 00:41:18",@shfwvly,"Yg di lakukan warung madura udah benar, di proses tp jngan d klik dl sebelum uang di terima, kejadian org yg mau nipu seperti itu sering sy alami, alhamdulillah ga kna tipu,jangan sampai deh..",0,,
UgyaIJjyES_3vCU8Opt4AaABAg,0,0,"2023-11-21 00:39:01",@scalpernewbie9424,"rta2 semua kios skrng udh pda tau modus kyk gtu 😄",0,,
Ugwn0cvPQb3J7PL5_NR4AaABAg,0,0,"2023-11-21 00:38:24",@fieganugraha2821,"Mak lampir sedang menyamar",0,,
UgzoFPFEJX_qfhSUS2x4AaABAg,0,0,"2023-11-21 00:31:11",@meinaputritan641,"Saya juga pernah alami hal seperti ini, tapi saya udah tau modus penipuan kayak gitu, jadi saya nga ketipu.",0,,
UgynLccve-2SXnJBT4l4AaABAg,0,0,"2023-11-21 00:30:31",@masberto7245,"Penipu kena tipu",0,,
UgxSQ-0cteJuzmBSxuV4AaABAg,0,5,"2023-11-21 00:26:32",@munisahdoang4338,"Orang perantauan Madura yang usaha di luar Khan ada komunitasnya. Jadi klo ada 1 orang yang kena tipu ya langsung nyebar beritanya. Jadi pada tau semuanya.",0,,
Ugy6hDTnX-sWw4aYqtJ4AaABAg,0,0,"2023-11-21 00:22:31",@yonda-s2u,"Bakar bakar bakar emak emak kepar*tt",0,,
